PION_FRACTION 80 V 0    0    0.998772    0.99529    0.978163    0.945646    0.891486    0.820623    0.733742    0.648323    0.580929    0.517334    0.464025    0.42256    0.396743    0.377229    0.365412    0.359434    0.364527    0.366695    0.379129    0.389152    0.402189    0.409681    0.426983    0.433114    0.441276    0.448419    0.451906    0.453725    0.458318    0.456588    0.459811    0.45834    0.447896    0.446918    0.437736    0.434076    0.422966    0.41138    0.419278    0.400411    0.396111    0.3949    0.397837    0.386111    0.388976    0.393035    0.379819    0.381758    0.39146    0.376075    0.373397    0.372065    0.371369    0.338488    0.354765    0.352941    0.284091    0.278373    0.214876    0.219858    0.144928    0.102564    0.0514706    0.037037    0.0454545    0.0128205    0    0    0    0    0    0    0    0    0    0    0    
PION_FRACTION 80 E 0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
KAON_FRACTION 80 V 0    0    0.0012276    0.00363005    0.00859773    0.0150509    0.02075    0.0257979    0.0301231    0.0317527    0.0312505    0.0294003    0.0299116    0.0284823    0.0270678    0.0285694    0.0294534    0.030166    0.0302556    0.035243    0.0363712    0.0390371    0.0445249    0.0541327    0.0555427    0.0644784    0.0735903    0.0825839    0.08584    0.0966366    0.105492    0.103507    0.107189    0.108442    0.116031    0.11952    0.117982    0.125745    0.127729    0.131672    0.130562    0.135835    0.13475    0.134853    0.128908    0.137398    0.135936    0.141113    0.131695    0.122622    0.123071    0.120852    0.104038    0.0945214    0.0857538    0.0773196    0.0677382    0.052139    0.0422078    0.0406852    0.0165289    0.0106383    0.0144928    0.00641026    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
KAON_FRACTION 80 E 0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
PROTON_FRACTION 80 V 0    0    0    0.00108016    0.013239    0.0393028    0.0877638    0.153579    0.236135    0.319924    0.387821    0.453266    0.506063    0.548957    0.576189    0.594202    0.605135    0.6104    0.605218    0.598062    0.5845    0.571811    0.553286    0.536187    0.517475    0.502408    0.485134    0.468997    0.462254    0.449639    0.43619    0.439905    0.433001    0.433218    0.436073    0.433562    0.444283    0.440179    0.449305    0.456949    0.45016    0.463753    0.469139    0.470247    0.473255    0.476491    0.475088    0.465853    0.488486    0.495621    0.485468    0.503073    0.522565    0.533414    0.542877    0.584192    0.577497    0.59492    0.673701    0.680942    0.768595    0.769504    0.84058    0.891026    0.948529    0.962963    0.954545    0.987179    1    1    1    1    1    1    1    1    1    1    1    
PROTON_FRACTION 80 E 0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
