38704,-0.0133129,0.0228812,281.678
38705,-0.00535223,0.0234349,271.858
38706,0.0212795,0.0273149,197.157
38707,0.016723,0.0228775,280.186
38708,-0.0402143,0.0245122,241.889
38709,-0.0370732,0.0215363,310.161
38710,-0.132266,0.0642771,34.6546
38711,-0.0289046,0.0234152,265.353
38712,-0.0534033,0.0225227,288.774
38713,-0.0293801,0.0249253,234.521
38714,-0.0348031,0.0205103,348.45
38715,-0.0352694,0.0204909,348.293
38716,0.00639064,0.0289505,173.11
38717,-0.0393785,0.0236946,260.381
38719,-0.0320489,0.0254438,226.952
38720,-0.0208391,0.0322385,140.312
38721,-0.0198158,0.0195721,379.778
38722,-0.0332866,0.0236055,260.426
38723,-0.0281386,0.0188528,412.105
38724,-0.0312283,0.0242163,247.19
38725,-0.0097844,0.0397904,94.5288
38727,-0.0385835,0.0236745,262.21
38728,-0.067027,0.0237285,258.023
38729,-0.0433776,0.021238,325.624
38730,-0.0309865,0.0239637,255.166
38731,-0.0481888,0.0215231,314.256
38732,-0.042447,0.0229743,275.383
38733,0.0039911,0.020681,340.033
38734,-0.0457021,0.0205068,346.01
38735,0.0110731,0.0282678,185.03
38737,-0.0401363,0.0236696,260.754
38738,-0.048753,0.0237916,259.081
38739,0.000471367,0.0242429,246.529
38740,-0.0199633,0.0402578,88.4031
38743,-0.03393,0.0239968,254.007
38744,-0.0292751,0.0218103,302.671
38745,0.0175596,0.0243542,246.498
38746,0.00951417,0.023161,275.497
38748,-0.0169256,0.0229798,271.677
38749,-0.00835557,0.0237671,258.865
38750,-0.040624,0.0255941,224.504
38751,-0.03451,0.0244604,247.893
38091,-0.0084005,0.0207471,343.52
38092,0.0224708,0.0234659,265.579
38093,0.0300684,0.0223353,292.72
38094,0.0152857,0.0239693,253.683
38095,0.0103414,0.0316875,147.622
38096,0.0232687,0.0234589,262.536
38097,0.0313853,0.0212869,324.032
38098,-0.0210849,0.0217604,312.825
38099,-0.0137458,0.0221849,298.425
38100,0.0176333,0.0229064,279.802
38111,-0.00748997,0.0834683,21.5722
38112,-0.0758321,0.0825431,21.523
38114,-0.0239936,0.0446166,72.411
38117,-0.025312,0.0231895,267.727
38118,0.0368603,0.0283111,184.18
38119,-0.0339805,0.0210622,326.931
38120,-0.00921955,0.0238049,255.065
38121,0.000622885,0.0228231,280.103
38122,-0.0217762,0.0246322,246.559
38131,-0.00995984,0.0255506,222.44
38132,0.00586512,0.0221253,299.469
38133,-0.0160165,0.0232471,271.644
38134,-0.0075014,0.022562,288.528
38135,-0.0156168,0.0234761,267.43
38138,0.0036344,0.0216998,311.359
38139,-0.0106161,0.0226072,282.977
38140,-0.0100601,0.0226703,284.649
38141,0.0102271,0.0224184,293.232
38142,0.002451,0.0280564,187.963
38143,0.0179737,0.0230998,277.903
38144,-0.0177904,0.024958,232.712
38146,-0.0115398,0.0246661,241.73
38172,-0.0315883,0.0225506,288.723
38173,0.000970946,0.0232691,270.266
38174,-0.012814,0.0230445,272.869
38175,0.00979028,0.0227441,285.03
38176,0.00432197,0.0233021,269.998
38177,0.0254371,0.0216932,310.444
38182,-0.0269463,0.0377816,103.162
38183,0.0317348,0.0234885,264.386
38184,0.00770175,0.0227657,283.211
38185,0.039653,0.0230981,274.271
38186,0.00346016,0.0235024,271.1
38187,0.0705202,0.0418986,83.1616
38188,-0.00985852,0.0225836,288.106
38189,-0.0221006,0.0222237,293.414
38190,0.00879451,0.0219225,299.463
38191,0.022111,0.0257876,219.33
38192,0.0236791,0.0216004,308.517
38194,-0.0179582,0.0239513,252.193
38195,-0.0109759,0.0246462,238.389
38197,0.0145539,0.0296458,163.3
38198,-0.0279985,0.0379033,101.527
38199,0.00840086,0.0222061,296.578
38200,0.00848145,0.023185,269.119
38201,0.0162576,0.0228652,279.959
38203,-0.0026113,0.0244805,243.452
38204,-0.0248842,0.0255463,220.115
38205,-0.00288173,0.0384241,96.9628
38206,-0.0292904,0.0217768,306.241
38207,0.0295307,0.023725,259.275
38208,0.0211168,0.0229395,275.382
38209,-0.00757472,0.021983,302.884
38210,0.000778423,0.0232869,274.33
38211,-0.015008,0.0230166,277.154
38212,0.00175181,0.0233855,269.05
38213,-0.0211518,0.0237926,261.446
38214,0.0142639,0.0231123,270.775
38215,0.007745,0.0219685,307.593
38216,-0.00331132,0.0239251,258.795
38217,-0.0215022,0.0228444,287.305
38218,0.0163552,0.0205755,347.367
38219,0.00363078,0.0241581,251.769
38220,0.0298027,0.0231331,271.878
38221,-0.0420692,0.0465785,66.759
38222,0.0189516,0.0227043,276.492
38223,0.0195742,0.0225807,285.642
38225,0.0473555,0.0205013,347.394
38265,-0.0207705,0.0246849,240.486
38266,-0.00177033,0.0308403,151.274
38268,0.0152315,0.023034,274.684
38271,-0.0426963,0.0235076,264.375
38272,-0.0267474,0.0226069,286.401
38273,-0.0134122,0.0250417,232.763
38274,0.00596554,0.0230096,274.364
38275,-0.00414996,0.0224679,285.114
38276,0.00897715,0.0493893,59.0191
38277,0.00900157,0.0224369,291.032
38278,-0.0100096,0.0219767,301.701
38283,-0.023285,0.0219135,303.622
38284,-0.00854793,0.020895,337.937
38285,-0.00579121,0.0391773,94.683
38286,-0.0369185,0.0217946,306.634
38288,-0.00758978,0.0233531,266.462
38289,-0.0347879,0.0213634,319.484
38290,0.00643673,0.0323083,140.942
38300,-0.0498692,0.0266778,207.735
38301,0.0417747,0.0394596,91.7699
38302,-0.0493459,0.0214066,317.695
38303,-0.0439488,0.0236445,261.062
38304,-0.0208705,0.0336129,131.692
38305,-0.0562735,0.0221688,299.55
38306,-0.0402925,0.0229446,276.807
38307,-0.0278152,0.0339447,127.763
38309,-0.0511953,0.0294921,168.112
38310,-0.0232401,0.0226525,283.497
38312,-0.0520654,0.0231402,276.881
38313,0.00762437,0.0305543,156.854
38314,-0.00222438,0.0280442,183.557
38315,-0.0286053,0.0208235,336.127
38316,-0.0138407,0.0264574,210.355
38317,-0.0162425,0.0223831,291.238
38318,-0.0408649,0.0230523,275.323
38320,-0.0456092,0.0202135,357.093
38321,-0.0408104,0.0250075,238.51
38322,-0.0135473,0.025618,223.42
38328,-0.0271452,0.0218279,311.118
38329,-0.0407958,0.0259621,218.772
38331,-0.0484766,0.0279664,186.799
38337,-0.0445103,0.0204228,349.213
38338,0.00516378,0.0188628,410.446
38339,-0.00449061,0.0368788,109.686
38340,-0.026296,0.0221176,300.871
38341,-0.00932942,0.0219123,305.881
38342,-0.0503395,0.0246467,239.751
38344,-0.0275552,0.0218923,303.785
38346,-0.0415433,0.022036,299.226
38347,-0.0190806,0.032194,141.265
38350,-0.0210559,0.0219761,302.115
38351,-0.0474384,0.0270439,199.632
38352,-0.035821,0.0316691,144.667
38353,-0.0151654,0.0220868,299.901
38354,-0.0230665,0.0225714,284.979
38355,-0.0310195,0.0216379,308.657
38356,-0.00399579,0.0223368,292.255
38359,0.00759145,0.0220203,304.213
38360,-0.0347235,0.027337,194.895
38364,-0.0246984,0.0308752,151.769
38365,-0.0628785,0.0233222,266.8
38378,0.00345297,0.0234103,269.125
38379,-0.022445,0.0218226,304.576
38380,-0.00492725,0.0225215,285.873
38381,-0.0481837,0.0221104,301.434
38382,-0.0164368,0.0221753,295.794
38383,-0.0337488,0.0216607,307.382
38384,-0.0345818,0.0214298,322.108
38385,-0.0136385,0.0224639,292.045
38387,-0.0398974,0.0209069,336.289
38388,-0.0369665,0.0219194,303.521
38389,-0.0482752,0.0240924,253.509
38390,-0.0278468,0.0265895,208.864
38391,-0.017322,0.0222706,294.462
38392,0.00014001,0.0223913,291.953
38393,-0.0436736,0.0235163,263.455
38394,-0.0573239,0.0228647,275.404
38395,-0.036095,0.022985,277.413
38396,-0.027703,0.0226763,285.067
38397,-0.00817439,0.023142,273.943
38398,-0.00608263,0.0230007,275.579
38399,-0.0351627,0.022521,287.708
38400,-0.0447872,0.0240238,253.92
38401,-0.0493201,0.0234304,268.107
38402,-0.0627423,0.0225175,287.85
38403,-0.0176191,0.0229584,278.625
38404,-0.00404914,0.0244604,246.527
38405,-0.00880503,0.0370224,107.632
38408,-0.0301822,0.031991,144.196
38409,0.00183601,0.0295008,165.783
38410,-0.0206395,0.0241924,245.498
38411,-0.0161281,0.0408308,88.3704
38412,-0.0846582,0.0226615,285.093
38415,0.0151566,0.0220959,300.547
38417,-0.0176365,0.0272481,199.257
38418,-0.035917,0.0219914,300.531
38419,-0.0272275,0.0225972,284.309
38420,-0.0269202,0.0218075,299.155
38421,-0.0498298,0.0218301,308.244
38422,-0.0171939,0.0228203,278.474
38423,-0.0123525,0.0219471,303.67
38424,-0.019239,0.0199948,363.263
38425,-0.0234836,0.0237972,260.106
38426,-0.0404173,0.0217059,313.663
38429,-0.0113906,0.0256654,219.779
38430,-0.0501297,0.0228382,281.795
38431,-0.0591785,0.0202019,353.469
38432,-0.0243169,0.0217455,306.464
38433,-0.0384523,0.0226341,282.63
38434,-0.0189423,0.0221922,293.809
38435,-0.0152239,0.0216535,314.256
38436,-0.0538235,0.0225276,286.642
38437,-0.00739286,0.0222102,296.96
38438,0.0112283,0.0294242,166.686
38048,0.0322954,0.0219633,301.548
38049,-0.0410351,0.0219604,299.875
38050,0.0191998,0.0222477,295.517
38051,-0.0145115,0.0246019,242.14
38052,-0.0231058,0.0220016,297.661
38053,-0.00857679,0.0220952,298.021
38070,0.0276575,0.0210333,328.73
38071,0.00888754,0.0213527,317.959
38072,-0.0294522,0.0186816,422.382
38074,0.00512975,0.0227966,279.644
38075,-0.0215094,0.0212757,323.606
38076,-0.0251916,0.0193073,396.45
38077,0.00233092,0.021974,301.903
38078,-0.00461885,0.0229618,276.113
38079,-0.0208527,0.0311917,149.767
38080,0.004576,0.0214096,316.257
38081,0.00791258,0.0238796,258.22
38082,0.00353603,0.0233723,263.846
38083,0.00918142,0.0232237,272.726
38084,0.00444177,0.0229737,278.658
38085,0.0148528,0.0233398,270.774
38086,-0.00351523,0.0223443,287.774
38089,0.0157668,0.0220917,299.025
38090,-0.00134259,0.0223807,293.852
38439,-0.0510807,0.103317,14.3801
38440,-0.0172546,0.0177451,458.82
38441,-0.0228032,0.0214314,316.042
38443,-0.033506,0.0215117,320.447
38446,-0.0500932,0.0289299,175.709
38447,-0.0177889,0.0249262,238.675
38449,0.00407212,0.0265262,208.319
38450,-0.0354926,0.0215977,316.329
38451,-0.0316506,0.0230115,277.295
38452,-0.047922,0.0215438,312.855
38453,-0.0418163,0.0228746,281.464
38454,-0.0361966,0.0225296,291.421
38455,-0.0360031,0.0225703,288.195
38456,-0.043307,0.0222586,293.895
38457,-0.0242228,0.0218903,300.426
38458,-0.0149875,0.0223387,289.61
38459,-0.033764,0.0225902,282.934
38460,-0.0112365,0.0207375,339.373
38461,-0.0205263,0.022594,285.03
38462,-0.0341645,0.0249826,235.48
38463,-0.0350713,0.0232728,269.411
38464,0.00444548,0.0228247,281.43
38465,-0.00502707,0.0241258,254.312
38466,0.00719392,0.0234464,269.501
38467,0.000771681,0.0227107,283.977
38468,-0.0133062,0.0238579,256.385
38469,-0.0212836,0.0236929,261.825
38470,-0.0220525,0.0233609,266.302
38471,-0.00663907,0.0243972,246.828
38472,-0.0251143,0.0231765,270.311
38473,-0.0457111,0.0228049,282.715
38474,-0.0376518,0.0229871,276.147
38475,-0.047228,0.0215048,318.559
38476,-0.0515823,0.0255212,223.083
38477,-0.0330787,0.0226828,281.991
38479,-0.0323429,0.0214996,318.368
38480,-0.0284215,0.0248916,235.818
38483,-0.00962634,0.0218331,307.399
38484,-0.0594178,0.0245087,242.727
38485,-0.00964917,0.020444,349.669
38486,-0.02755,0.0226644,279.826
38487,-0.0317036,0.0221609,295.289
38488,-0.0354198,0.0375115,104.924
38489,-0.022934,0.0221513,300.207
38490,-0.0130656,0.0274059,193.799
38491,-0.0463324,0.0227829,278.379
38492,-0.0309342,0.0238147,257.785
38493,-0.0334384,0.0217818,309.171
