      0.375198   0.000504696       1.08734       19.0376     0.0770712     0.0847917      0.790788       2.88917       4.34775      0.691794
       0.35851   3.85489e-05        1.0605       18.6782    0.00616074     0.0789044      0.796388       2.90664       4.37854       0.64832
      0.257241   0.000943881      0.507331       26.8873      0.210232     0.0730993       0.89654       3.07474       4.92918      0.676156
      0.408237   -0.00950391      0.828507       26.2374      -1.33363      0.121907      0.831998       2.90135       4.57433       1.04644
      0.428952    0.00265524      0.399513       47.0357       0.35466      0.222701      0.893381       2.83635       4.91181       2.05269
      0.312364   -0.00139347       0.43646       35.5907     -0.255597      0.118418      0.902379       3.01462       4.96128       1.10248
      0.220504    0.00114174      0.544781       22.0362      0.296669      0.051236      0.893104       3.10203       4.91028      0.472108
      0.281101     0.0112649      0.677888       22.5387       2.29486     0.0689506      0.866507       3.03379       4.76405      0.616416
      0.214579    -0.0492357      0.346484       32.4318       -12.923     0.0737457      0.925334       3.11821       5.08749      0.704042
      0.403755      0.026279       1.08286       20.4881       3.72393     0.0986806      0.789744        2.8678       4.34201      0.804048
      0.218812      0.032826      0.471002       25.1625       8.53184     0.0581328       0.90535       3.11096       4.97762      0.543002
      0.216539    0.00392227      0.356887       31.2511       1.03771     0.0698624      0.924071        3.1222       5.08054      0.666058
      0.190203    -0.0291015      0.433777       23.9213      -8.69895     0.0475466      0.913689       3.13989       5.02346       0.44821
      0.578352     0.0226595       1.09813       27.7926       2.24367      0.197125      0.774222       2.70066       4.25667        1.5746
      0.319859   -0.00157263      0.497533       32.7369     -0.281699      0.112201      0.892419       3.00908       4.90652       1.03307
      0.137427      0.112352      0.395222       24.1865       39.2673     0.0440022      0.921198       3.15696       5.06475      0.418206
      0.137427      0.112352      0.395222       24.1865       39.2673     0.0440022      0.921198       3.15696       5.06475      0.418206
      0.137427      0.112352      0.395222       24.1865       39.2673     0.0440022      0.921198       3.15696       5.06475      0.418206
      0.137427      0.112352      0.395222       24.1865       39.2673     0.0440022      0.921198       3.15696       5.06475      0.418206
      0.137427      0.112352      0.395222       24.1865       39.2673     0.0440022      0.921198       3.15696       5.06475      0.418206
      0.697173     0.0801922       1.52935       24.6489        6.5616      0.235481      0.693948       2.52072       3.81533       1.68595
      0.479067    -0.0086338      0.844024       29.5832      -1.03248       0.16375      0.823473       2.82579       4.52746       1.39122
      0.178065   0.000102838      0.390432       24.5164     0.0330901     0.0447245       0.92195       3.15704       5.06888      0.425419
      0.282958   -0.00556552      0.708265        21.781      -1.12681     0.0673808      0.861274        3.0278       4.73528      0.598743
      0.396051    -0.0487454       1.08499       20.1927       -7.0166     0.0958905      0.789734       2.87175       4.34196      0.781304
      0.333239    0.00878615      0.835204       21.7584       1.51031     0.0816361      0.836436       2.96742       4.59873      0.704496
     0.0190199     -0.405501      0.550424       36.4094      -87.3145      0.162503      0.875604       2.90623       4.81407       1.46802
      0.353894  -0.000169281      0.919646       21.0475    -0.0274068     0.0853672      0.820773       2.93693       4.51261      0.722899
      0.193629   -0.00129425      0.371883       27.5052     -0.382969     0.0546787      0.923741       3.14479       5.07873      0.521112
      0.468582     -0.637194       2.35468       18.5673      -53.6698      0.251357      0.548205       2.26156       3.01403       1.42167
      0.296367     0.0184799      0.831263       19.6576       3.56806     0.0653156      0.839449       2.99591       4.61529      0.565685
        0.2774     -0.010414       0.83462       18.3972      -2.14996     0.0570359      0.840019       3.00877       4.61843      0.494312
      0.217289    -0.0216827       0.44699       26.0369      -5.69852     0.0591632      0.909516       3.11591       5.00052       0.55517
      0.260714     -0.089672       0.81817       18.6226      -18.9805      0.057153      0.842966       3.01337       4.63463      0.497065
      0.260714     -0.089672       0.81817       18.6226      -18.9805      0.057153      0.842966       3.01337       4.63463      0.497065
      0.323849             0      0.559034       30.0838             0      0.105105      0.882491       3.00471       4.85194       0.95697
       0.20038    -0.0274088      0.359795        29.341      -7.78879     0.0610105      0.924929       3.13701       5.08526      0.582205
       0.35061     0.0153015      0.623432       29.3761       2.49894      0.112708      0.869876       2.97381       4.78258       1.01153
      0.313812     0.0843719      0.685567       25.3608       15.0487     0.0903999      0.862008       2.99498       4.73932      0.803975
      0.651327  -0.000306419       1.77153       20.1867     -0.026955      0.188166      0.656699       2.52602       3.61053       1.27489
    -0.0145837      0.338312      0.375815       42.0202       92.4683      0.152657       0.90799       2.96955       4.99213       1.43008
      0.337473     -0.306093      0.682727       33.7167      -42.2086      0.172969      0.850711       2.85293       4.67721       1.51815
      0.221363    0.00187902       0.35523       31.9303      0.486338       0.07306       0.92387       3.11701       5.07944      0.696393
      0.250753    -0.0001098      0.563592       23.9852    -0.0250888      0.063944      0.887803       3.07479       4.88114      0.585706
      0.250753    -0.0001098      0.563592       23.9852    -0.0250888      0.063944      0.887803       3.07479       4.88114      0.585706
      0.250753    -0.0001098      0.563592       23.9852    -0.0250888      0.063944      0.887803       3.07479       4.88114      0.585706
      0.280032   -0.00379404      0.607572       24.7471      -0.77623     0.0745532      0.878317       3.04411       4.82899      0.675587
      0.224481    -0.0231272      0.592696       20.8443      -5.88217     0.0500074      0.884648       3.09048        4.8638      0.456424
      0.315768     -0.144059      0.844119        22.351      -24.5233     0.0876262      0.833996       2.95481       4.58531      0.753983
      0.233576  -0.000690735      0.472488       26.3057     -0.169436     0.0643412      0.904134       3.09973       4.97093      0.600186
      0.225277             0      0.687691        18.138             0     0.0441329       0.86838       3.07315       4.77435      0.395399
      0.491764     0.0507068      0.532661       42.8649       5.88709      0.238335       0.86782       2.77487       4.77127       2.13394
       1.33435             0       4.01604       18.3793             0       0.99909      0.230282      0.939424       1.26609       2.37371
      0.565129    -0.0022843       1.39227       22.0926     -0.231593      0.161804      0.726701       2.67671        3.9954       1.21313
      0.213635             0      0.478209       24.0722             0     0.0536587      0.904736       3.11671       4.97424       0.50087
      0.610258     -0.082801       1.51046       22.1819      -7.72682      0.182943      0.703314       2.60943       3.86682       1.32748
      0.707578     -0.233962      0.645674        49.095      -18.2965      0.442053      0.820652       2.36737       4.51195        3.7428
      0.255033   -0.00141413      0.616248       22.4824     -0.317696     0.0614824      0.878695       3.06409       4.83106      0.557381
      0.395766      0.347253       1.53347       18.9498       41.2644       0.13282      0.705104        2.6812       3.87666      0.966228
     0.0531891      0.411733        1.0873        20.898       82.6391      0.103511      0.788312       2.85862       4.33414      0.841876
      0.173262      0.268331      0.663582       25.7033       57.1495     0.0896768      0.866051       3.00239       4.76155      0.801285
      0.391452   0.000176435       0.69073       29.5412     0.0258243      0.128567      0.855595       2.92794       4.70406       1.13491
      0.391452   0.000176435       0.69073       29.5412     0.0258243      0.128567      0.855595       2.92794       4.70406       1.13491
      0.256122       0.03565      0.431312       30.9446       7.92417     0.0839686      0.908532       3.07682       4.99511      0.787083
      0.332736    0.00763223      0.401153       39.6814       1.31401      0.141397      0.905194       2.98311       4.97676       1.32052
      0.383535    0.00721208      0.624945       31.5424       1.07728      0.133239      0.866627       2.93773       4.76471       1.19131
      0.794707    -0.0658502      0.670417       49.9455      -4.73677      0.488357      0.810512       2.27131        4.4562       4.08376
      0.325683    -0.0031861      0.897656       19.9424     -0.560497     0.0738551      0.826316       2.96243       4.54308      0.629637
      0.338407   -0.00185636       1.01588        18.424     -0.314298     0.0726415      0.805245       2.92998       4.42723      0.603499
      0.801728   -0.00290633       2.44649       18.1444     -0.207701      0.256593      0.531738       2.22682        2.9235       1.40769
      0.242981    -0.0254744      0.421928       30.0725      -5.98509     0.0767531      0.911321       3.09209       5.01044      0.721657
      0.296397    -0.0022796       0.64282       24.7546     -0.440655     0.0795697       0.87125       3.02556       4.79013      0.715244
       0.50431     0.0030754        1.5407       18.1248      0.349399      0.121581      0.705139       2.69647       3.87686      0.884514
      0.186501    -0.0111197      0.380086       26.1766      -3.41208     0.0501584      0.922968       3.15043       5.07448      0.477632
      0.370829    -0.0186645      0.672805       28.8928      -2.88137      0.118511      0.860229       2.95021       4.72954       1.05181
      0.230147  -0.000986884      0.509858       24.2944     -0.245686     0.0587775      0.898255       3.09889        4.9386      0.544721
      0.282581    0.00573431      0.398899       35.3194       1.16252      0.105262       0.91108       3.04807       5.00912      0.989449
      0.634452    0.00409523       1.65711       20.9506      0.369825      0.184605      0.677262       2.56474       3.72359       1.28992
      0.295398    0.00181792       0.85719       19.0149      0.352602     0.0631403      0.835092       2.99202       4.59134      0.544007
       0.23038   -0.00568294      0.379241       31.2854      -1.41307     0.0748117      0.919285        3.1073       5.05423      0.709551
      0.273847    -0.0083327      0.428522       32.5926      -1.74288      0.094068       0.90749       3.05981       4.98938      0.880739
      0.335223  -0.000350971      0.518606       32.8784    -0.0599873      0.118756      0.887683       2.99185       4.88048       1.08762
      0.189258   -0.00799995      0.452978       22.6938      -2.42045     0.0444863      0.910697       3.13978       5.00701      0.417987
      0.252027    0.00995394      0.393506       32.6585       2.26175     0.0860741      0.914987        3.0835        5.0306      0.812551
      0.317395  -0.000627596      0.959409       18.3055     -0.113293      0.066776      0.816197       2.95617       4.48745      0.562315
      0.512517     0.0107155       1.15284        23.973       1.19774      0.150543       0.77052       2.76283       4.23632       1.19677
      0.117919      0.390063      0.981058       22.5563       73.1795      0.107354       0.80678        2.8828       4.43568      0.893584
      0.282317     -0.194098      0.419865       39.2139      -34.5093      0.144294      0.901436         2.973       4.95609       1.34198
      0.468492    -0.0117596      0.676166       34.7252      -1.43788      0.183646      0.850365       2.83594       4.67531       1.61121
      0.247017             0      0.746163       18.3171             0     0.0495248      0.857041       3.04709       4.71201      0.437913
      0.406291   -0.00205375       1.11061       20.0941      -0.28962     0.0977455      0.784905       2.86127       4.31541      0.791548
      0.399672     0.0883688      0.641501       32.5409       12.4677      0.147779      0.861592       2.90791       4.73703       1.31365
       0.35221   -0.00929329      0.833661       22.9105      -1.51143     0.0910882      0.835384       2.95197       4.59294      0.785076
      0.232312    -0.0460505      0.381322       31.8436      -11.2122     0.0784071      0.918355       3.10038       5.04912      0.742899
      0.232312    -0.0460505      0.381322       31.8436      -11.2122     0.0784071      0.918355       3.10038       5.04912      0.742899
      0.232312    -0.0460505      0.381322       31.8436      -11.2122     0.0784071      0.918355       3.10038       5.04912      0.742899
      0.232312    -0.0460505      0.381322       31.8436      -11.2122     0.0784071      0.918355       3.10038       5.04912      0.742899
      0.232312    -0.0460505      0.381322       31.8436      -11.2122     0.0784071      0.918355       3.10038       5.04912      0.742899
      0.232312    -0.0460505      0.381322       31.8436      -11.2122     0.0784071      0.918355       3.10038       5.04912      0.742899
      0.232312    -0.0460505      0.381322       31.8436      -11.2122     0.0784071      0.918355       3.10038       5.04912      0.742899
      0.232312    -0.0460505      0.381322       31.8436      -11.2122     0.0784071      0.918355       3.10038       5.04912      0.742899
      0.232312    -0.0460505      0.381322       31.8436      -11.2122     0.0784071      0.918355       3.10038       5.04912      0.742899
      0.232312    -0.0460505      0.381322       31.8436      -11.2122     0.0784071      0.918355       3.10038       5.04912      0.742899
      0.232312    -0.0460505      0.381322       31.8436      -11.2122     0.0784071      0.918355       3.10038       5.04912      0.742899
      0.232312    -0.0460505      0.381322       31.8436      -11.2122     0.0784071      0.918355       3.10038       5.04912      0.742899
      0.232312    -0.0460505      0.381322       31.8436      -11.2122     0.0784071      0.918355       3.10038       5.04912      0.742899
      0.232312    -0.0460505      0.381322       31.8436      -11.2122     0.0784071      0.918355       3.10038       5.04912      0.742899
      0.232312    -0.0460505      0.381322       31.8436      -11.2122     0.0784071      0.918355       3.10038       5.04912      0.742899
      0.232312    -0.0460505      0.381322       31.8436      -11.2122     0.0784071      0.918355       3.10038       5.04912      0.742899
      0.232312    -0.0460505      0.381322       31.8436      -11.2122     0.0784071      0.918355       3.10038       5.04912      0.742899
      0.232312    -0.0460505      0.381322       31.8436      -11.2122     0.0784071      0.918355       3.10038       5.04912      0.742899
      0.232312    -0.0460505      0.381322       31.8436      -11.2122     0.0784071      0.918355       3.10038       5.04912      0.742899
      0.232312    -0.0460505      0.381322       31.8436      -11.2122     0.0784071      0.918355       3.10038       5.04912      0.742899
      0.232312    -0.0460505      0.381322       31.8436      -11.2122     0.0784071      0.918355       3.10038       5.04912      0.742899
      0.232312    -0.0460505      0.381322       31.8436      -11.2122     0.0784071      0.918355       3.10038       5.04912      0.742899
      0.232312    -0.0460505      0.381322       31.8436      -11.2122     0.0784071      0.918355       3.10038       5.04912      0.742899
      0.232312    -0.0460505      0.381322       31.8436      -11.2122     0.0784071      0.918355       3.10038       5.04912      0.742899
      0.232312    -0.0460505      0.381322       31.8436      -11.2122     0.0784071      0.918355       3.10038       5.04912      0.742899
      0.232312    -0.0460505      0.381322       31.8436      -11.2122     0.0784071      0.918355       3.10038       5.04912      0.742899
      0.277592   0.000784087      0.653379       23.0186      0.161837     0.0691743       0.87088       3.04038        4.7881      0.621536
      0.275492   -0.00133544      0.337457       39.2277     -0.277737      0.113637      0.920766       3.04969       5.06237       1.07953
      0.350517     -0.173831        1.0471       20.4884      -26.3781      0.094593      0.796688       2.88487       4.38019      0.777518
      0.206845    0.00209394      0.367585       29.3683      0.579999     0.0625732      0.923283        3.1321       5.07621      0.596055
      0.382737             0      0.878447       23.5426             0      0.102947      0.825718       2.91933        4.5398      0.877018
       1.47902   0.000773155       3.33515       23.9155     0.0299513      0.992352      0.336415      0.952314       1.84961       3.44433
      0.220939     0.0332344      0.372226       30.9739       8.55447     0.0716355      0.921038       3.11484       5.06387      0.680722
       1.28719     0.0505674       3.42276       20.6243       2.24971      0.746081      0.334823       1.32571       1.84086        2.5773
      0.352563    0.00154524       0.65749       28.2016      0.251119      0.109209      0.864304       2.97048       4.75195      0.973845
      0.227262     0.0185786      0.539941       22.8946       4.67353     0.0550826      0.893395       3.09677       4.91189      0.507716
      0.626759             0       1.49319         22.77             0      0.190669      0.705457       2.60211        3.8786       1.38776
      0.312543    -0.0279696      0.411977       37.2955       -5.1138      0.124597      0.905807       3.01021       4.98013       1.16441
      0.512097   0.000856082      0.982908       27.5197     0.0957823      0.167397      0.798416       2.78188       4.38969       1.37893
      0.229927    -0.0202688       0.59684       21.1432       -5.0378     0.0519597      0.883609       3.08595       4.85808      0.473686
      0.170788  -0.000329396       0.39553       23.3545     -0.110505     0.0408187      0.921639       3.16243       5.06717      0.388135
      0.293278     -0.172743      0.961251       19.4986      -30.4983     0.0765224      0.814526       2.93955       4.47827      0.643069
      0.262819   -0.00143366      0.399935       33.3115     -0.312542     0.0917922      0.912957       3.07163       5.01944      0.864608
      0.213408  -0.000149453      0.506571       22.8447    -0.0401252     0.0510588       0.90002       3.11319       4.94831      0.474118
      0.213408  -0.000149453      0.506571       22.8447    -0.0401252     0.0510588       0.90002       3.11319       4.94831      0.474118
      0.328292  -7.88437e-05       0.67407       25.9675    -0.0137603     0.0934127       0.86363       2.99304       4.74824      0.832332
       1.27457      0.377583       3.59004       20.3186       16.5016      0.835948      0.303702       1.18084       1.66975       2.61933
      0.198224     0.0171933      0.472034        22.856       4.95724     0.0472705      0.906829       3.12955       4.98575      0.442262
      0.469979    -0.0443451       1.22424       21.0866      -5.39021      0.122994       0.76135       2.78734        4.1859      0.966125
      0.378519    0.00201879      0.955557         21.61      0.305578     0.0946968       0.81306        2.9111        4.4702      0.794367
      0.557367    -0.0710526      0.996977       29.4048      -7.26482      0.198435       0.79185        2.7256       4.35359       1.62115
      0.335394    0.00195207      0.968081       19.1091      0.333471     0.0739494      0.813653       2.94181       4.47346      0.620779
       1.48628             0       1.74773       40.3781             0      0.999596      0.582712      0.939565       3.20375       6.00955
      0.578924    0.00479189       1.19961       25.7624       0.47424      0.186223      0.757729       2.69113       4.16599       1.45583
      0.378613    -0.0263992      0.656141       30.0464      -3.98855      0.125922      0.862131       2.94196          4.74       1.12005
      0.482457     -0.853292       2.66407        20.201      -60.5159      0.384762      0.483688       1.98761       2.65931       1.92008
      0.469703   0.000460682      0.898314       27.6038     0.0561953      0.150778      0.815624       2.83312        4.4843        1.2688
      0.469703   0.000460682      0.898314       27.6038     0.0561953      0.150778      0.815624       2.83312        4.4843        1.2688
      0.270665     0.0283266      0.523502       27.4677       5.97457     0.0794094      0.892686       3.05925       4.90799      0.731365
      0.427585    -0.0138912      0.912935       25.1083      -1.86074      0.124335      0.816624       2.87369        4.4898       1.04756
      0.303505      0.428033       0.46159       48.6621       54.6607      0.289693       0.87289       2.69764       4.79915       2.60892
       1.16842  -0.000733255       2.88432       22.0526    -0.0359565       0.55914      0.433977       1.68946       2.38601       2.50352
      0.515427      0.106145       1.14362       24.7097       11.6366      0.159334      0.771027       2.75095       4.23911       1.26748
      0.373106     0.0211802       0.52619       35.3829       3.24904      0.143943      0.882613       2.94546       4.85261       1.31076
     0.0328117      0.303894       0.79807       20.9568       83.8376     0.0713399      0.844561       2.99538        4.6434      0.621623
      0.263496  -3.11284e-05      0.560549       25.1767    -0.0067687     0.0706755      0.887342       3.06403       4.87861      0.647028
      0.263496  -3.11284e-05      0.560549       25.1767    -0.0067687     0.0706755      0.887342       3.06403       4.87861      0.647028
      0.263496  -3.11284e-05      0.560549       25.1767    -0.0067687     0.0706755      0.887342       3.06403       4.87861      0.647028
      0.816152    -0.0637854       1.83008       24.1002       -4.4688      0.293149      0.635352       2.34815       3.49316       1.92161
      0.199364   -0.00457884       0.38543       27.3565       -1.3157     0.0561578      0.921069        3.1384       5.06404      0.533661
      0.334208    0.00245259      0.531286       32.1728      0.420458       0.11596      0.885837       2.99332       4.87033        1.0598
      0.339895   0.000434161      0.880232       21.1137     0.0731862     0.0814992      0.828378       2.95472       4.55442      0.696539
      0.730132      0.140905       1.78153       22.6554        10.923      0.244672      0.648873       2.43659        3.5675       1.63797
      0.266976     0.0236739      0.430957       31.8785       5.06742     0.0898795      0.907693       3.06652        4.9905      0.841711
      0.364352   -0.00187044       1.11446       18.1045     -0.294132     0.0786384       0.78674        2.8912       4.32549      0.638307
      0.429071     0.0211605        1.3218       18.0044       2.82337     0.0970752      0.747206        2.8002       4.10814      0.748363
      0.223181   0.000275248       0.36621       31.3596     0.0706625     0.0724191      0.921997       3.11511       5.06914      0.688885
       0.39875   -0.00126358      0.306497       52.4526     -0.181562      0.230441      0.908524       2.84496       4.99507       2.16003
      0.191581  -0.000801224      0.403669       25.3891      -0.23962     0.0500638       0.91873       3.14397       5.05118      0.474542
      0.175939   0.000345577      0.390672       24.2445       0.11254     0.0436796       0.92207        3.1588       5.06954      0.415534
      0.175939   0.000345577      0.390672       24.2445       0.11254     0.0436796       0.92207        3.1588       5.06954      0.415534
     0.0761094     -0.271266      0.637543       23.8414      -74.3274      0.072595      0.873223       3.03901       4.80098      0.654026
     0.0761094     -0.271266      0.637543       23.8414      -74.3274      0.072595      0.873223       3.03901       4.80098      0.654026
     -0.343338      0.178294       0.56783       34.2672       152.557      0.145266      0.875028       2.93203        4.8109       1.31145
      0.383553   -0.00768684       1.10691       19.1152      -1.14812     0.0874849      0.786922       2.87905        4.3265      0.710278
      0.505318    0.00326354       0.50917        44.783      0.370034      0.255187      0.869523       2.74993       4.78064        2.2893
      0.456404    -0.0141323        1.2767         19.68      -1.77357      0.112043      0.753382       2.78968        4.1421      0.870892
      0.207989  -0.000882115      0.502115       22.5008        -0.243     0.0489323      0.901148       3.11814       4.95451      0.454941
      0.327694   -0.00992336      0.475213       34.6014      -1.73452      0.121604      0.894993       2.99856       4.92067       1.12288
      0.547056     0.0570465      0.811313       34.1349       5.95323      0.219024      0.821721       2.73886       4.51782       1.85686
      0.265495    -0.0025874      0.578766       24.6432     -0.558361     0.0699068      0.884183       3.06022       4.86124      0.637713
      0.393627   0.000922867      0.810218       25.9119      0.134331      0.115426      0.836163       2.91744       4.59722      0.995769
      0.436744    -0.0242415      0.426868       45.6992      -3.17695      0.221013      0.888835       2.83265       4.88681       2.02676
      0.586479     0.0351651       1.34362       23.6186       3.43133      0.178546      0.733274       2.66363       4.03154       1.35077
     -0.214253     -0.187551      0.540777        27.769      -138.802     0.0843978      0.888839       3.04578       4.88684      0.773958
      0.395239   -0.00203225       1.17612       18.5754     -0.294603     0.0889662      0.774326       2.85631       4.25725      0.710743
       0.32049     0.0279921      0.664386       25.8373       4.99164      0.090843      0.865737       3.00016       4.75982      0.811411
      0.196911   -0.00903581      0.416211       25.3423      -2.62734     0.0515519      0.916237       3.13784       5.03747      0.487322
      0.249354    0.00261094      0.626088       21.7171      0.599911     0.0581024      0.877424       3.06708       4.82408      0.525978
      0.501785  -0.000413089       1.12889       23.9648    -0.0471681      0.146398      0.775302       2.77638       4.26261       1.17104
      0.366701     0.0293879      0.852076       23.3519       4.58195     0.0974792      0.831193       2.93599        4.5699      0.835945
      0.609097    0.00455425        1.6748        19.986      0.428395      0.169247      0.675858       2.58325       3.71587       1.18016
      0.350346  -0.000681418      0.824307       23.0265     -0.111439     0.0908599      0.837092       2.95502       4.60233      0.784709
      0.723913   0.000414498       1.11909       32.8979     0.0328064      0.300684      0.757581       2.51919       4.16518       2.35019
      0.218276  -0.000755742      0.504077       23.4138     -0.198376      0.053557       0.90009       3.10957       4.94869      0.497354
      0.371016    -0.0106456      0.777476       25.5199      -1.64354      0.106231      0.843301       2.94221       4.63647      0.924267
      0.471428   0.000557271       1.17672       21.8325     0.0677288       0.12594      0.769436       2.79625       4.23036      0.999773
      0.216134     -0.102289        0.6228       21.0037      -25.3265     0.0537659       0.87866       3.07543       4.83087      0.487406
      0.216134     -0.102289        0.6228       21.0037      -25.3265     0.0537659       0.87866       3.07543       4.83087      0.487406
      0.216134     -0.102289        0.6228       21.0037      -25.3265     0.0537659       0.87866       3.07543       4.83087      0.487406
      0.216134     -0.102289        0.6228       21.0037      -25.3265     0.0537659       0.87866       3.07543       4.83087      0.487406
      0.215108     -0.101803      0.619842       21.0037      -25.3265     0.0534754      0.879237       3.07678       4.83404      0.485091
      0.216134     -0.102289        0.6228       21.0037      -25.3265     0.0537659       0.87866       3.07543       4.83087      0.487406
       0.36209      -0.17622       1.10398       20.0403       -25.951     0.0964473      0.786262       2.86531       4.32287      0.782386
      0.308698    0.00215944      0.640218       25.7428      0.400796     0.0863441      0.870724       3.01466       4.78724       0.77567
      0.217849    -0.0137911      0.521294       22.7209      -3.62232     0.0520976      0.897208       3.10722       4.93285      0.482253
      0.336244  -6.31552e-05      0.218242       57.0141    -0.0107616       0.20994       0.92709        2.9047       5.09714       2.00808
      0.222307  -0.000451411      0.559186       21.6805     -0.116344     0.0509459       0.89055       3.09843       4.89625      0.468092
      0.222307  -0.000451411      0.559186       21.6805     -0.116344     0.0509459       0.89055       3.09843       4.89625      0.468092
      0.561992     0.0366232      0.678927       39.6764       3.72851      0.257933      0.839558       2.70335       4.61589        2.2342
      0.167808    -0.0239277      0.404008       22.7609      -8.11507     0.0395114      0.920312       3.16232       5.05987      0.375163
      0.263381    -0.0212491      0.489349        28.368      -4.61253      0.079187      0.898848       3.06914       4.94187      0.734352
      0.468996     0.0224337        1.2613       20.4183       2.73857      0.119335      0.755209       2.78248       4.15214      0.929816
      0.257287   -0.00308741       0.52869       25.9515      -0.68751     0.0707564      0.893056       3.07283       4.91002      0.651941
      0.201072  -0.000919911      0.347433       30.0598     -0.262128     0.0620745      0.926987       3.13857       5.09658      0.593678
      0.704647    -0.0487914        1.4014        26.749      -3.96098      0.250488      0.714561         2.531       3.92866       1.84667
      0.844942   -0.00413397       1.81982       24.9057     -0.280324      0.313146      0.635065       2.31964       3.49159       2.05177
